alt,mph
36775,506
35775,550
31875,518
24650,433
17325,361
21550,470
40900,529
37875,516
31775,502
35450,518
13450,449
39925,523
30775,513
28375,479
35800,518
27025,504
39825,497
37750,543
20850,437
24825,474
33875,506
10600,373
37800,509
38825,523
24525,463
40875,529
8075,331
27275,463
34850,525
19600,428
27125,506
23725,458
36825,477
34875,527
32775,479
36875,497
40875,523
37875,502
38075,523
31400,529
29950,506
12050,318
34800,516
24800,338
37850,520
19200,435
14500,412
21850,511
37850,516
28825,477
17475,394
15300,453
36875,516
35900,504
25800,472
37825,513
28825,348
27575,527
30225,511
27125,474
10500,368
21625,470
20225,456
26750,513
28825,520
26150,493
17700,304
36850,525
17825,419
37350,504
27775,488
37850,525
25975,486
39800,516
34825,518
35925,520
27925,518
34100,548
9300,329
27800,493
25800,472
32350,463
20725,442
35875,525
27325,472
12200,437
40925,511
35825,504
37900,534
35800,534
22250,322
35875,518
36950,516
31850,502
29100,488
37900,516
21400,479
24700,318
40925,525
25900,502
9325,325
26350,465
30925,502
8100,322
35875,511
34925,523
28875,513
24600,453
41000,523
37875,516
17100,410
36825,523
22300,437
14925,394
31225,525
35900,509
37900,518
35375,500
29775,529
35925,523
19350,419
30950,541
34925,523
36925,518
23350,463
25975,504
37900,497
28275,548
38900,518
21700,493
37925,518
25250,516
40900,525
26975,546
20975,449
10425,364
32350,426
34850,518
30875,536
39925,511
32925,525
37975,504
25500,486
25475,500
32450,502
35875,525
31925,534
29625,518
26500,529
36950,527
19025,458
34975,511
40925,518
32925,525
38925,511
29350,525
24100,546
30875,502
8200,315
19725,472
40275,523
40975,520
37025,509
38400,523
23550,456
25175,500
28375,493
33775,520
16575,444
28850,541
29850,447
39950,520
19825,428
26675,525
32925,523
24250,488
13425,412
15625,361
8275,334
27875,541
18850,479
23850,440
38900,504
38000,497
35900,520
30750,509
27275,467
35975,502
33975,511
34150,529
35875,500
37650,504
35925,523
32925,543
35925,518
37875,539
31925,541
16750,433
37850,506
22925,509
36825,511
38975,546
28000,511
29725,516
37950,532
35750,541
17850,458
9800,336
32025,529
28050,463
11800,341
26500,525
36600,500
35825,523
36825,518
18850,384
22700,474
37850,509
40725,518
25100,479
34600,520
10500,389
38850,509
35875,516
36800,513
36800,509
31925,529
20100,440
20175,414
38775,516
34400,520
34850,502
22950,456
35900,516
29100,548
36800,520
32850,523
22550,456
35400,474
39825,477
39775,467
21200,525
35850,516
40825,518
17525,447
40825,518
26850,513
38900,495
37850,506
39875,506
16250,313
19300,442
39800,516
30225,529
34950,497
36775,516
32850,527
9925,334
30275,477
38800,520
37825,518
30050,527
28950,490
18075,449
23800,472
35875,513
23400,456
37825,506
20225,472
33900,520
24200,465
32875,518
40200,481
22750,304
40850,511
19775,437
22775,433
26750,477
19675,414
36850,518
20825,437
34900,527
40750,486
24700,529
37850,548
30925,504
33850,490
22675,447
23050,477
29775,447
22825,331
37825,511
40850,506
27400,495
25550,472
17750,306
39775,516
26900,350
20250,302
18050,421
28050,513
19650,384
37825,509
22725,430
34900,525
27400,474
25125,421
36750,465
23700,435
22700,405
18825,458
34950,525
16300,437
28850,511
20025,430
22925,486
37850,518
26675,474
11425,281
25025,488
35850,513
40800,520
11925,410
28500,477
34700,546
34925,523
24225,495
16325,414
8100,336
35925,493
35825,506
25400,500
39800,511
22700,458
30825,516
32825,539
20275,435
20475,453
12350,387
32825,536
28475,525
32900,520
32300,527
25025,479
8975,336
19650,426
32800,513
38825,523
8425,327
35850,518
34775,520
35875,523
35350,488
28500,513
36875,513
22775,444
36825,516
38850,552
30475,513
16850,394
26225,513
38750,520
23750,308
22450,447
36800,523
21575,458
21750,467
36850,523
18675,456
36800,520
37825,504
37800,523
17575,433
21325,449
30900,529
28000,516
37825,532
35650,513
27750,481
19600,463
15500,348
37800,394
28750,364
22675,391
31725,495
20625,465
36750,525
17425,451
9650,334
37825,520
32775,529
33900,513
35850,523
29775,311
22975,465
40700,518
27925,472
22075,477
38800,511
23250,453
22550,527
36650,532
39725,511
15975,394
29750,543
26525,518
37775,513
29900,497
20625,433
20675,421
30775,357
36825,493
29525,502
21250,497
22700,504
35725,527
23025,453
11075,281
23725,518
35775,513
39700,511
40700,516
24325,490
35825,527
24850,552
10625,382
34825,518
36750,513
40225,470
26225,474
21675,449
30050,509
34600,486
12550,417
35925,527
34800,483
32075,539
37750,506
9450,322
34725,523
10150,336
25700,359
19550,523
34600,536
31950,477
21650,442
28775,472
38750,511
28775,506
37775,552
35750,511
17850,348
16775,407
26675,490
38800,504
35825,481
33800,506
16825,442
36825,532
33825,502
35775,516
32775,525
37700,516
10075,338
38750,511
8150,322
34825,525
28775,527
18000,396
38675,472
10775,338
23675,486
38725,511
32750,502
22500,465
34775,541
38700,543
39675,511
37750,516
38350,536
26125,516
21500,440
35675,511
27725,488
22225,414
16875,295
18375,435
37750,511
37725,513
28950,442
28125,506
23825,442
38700,481
8800,313
36700,525
35700,495
34400,447
40625,511
23150,451
37625,532
24700,308
39700,511
30850,511
20675,493
35725,509
30725,493
12400,350
37725,513
20575,421
13425,345
29750,513
38650,513
26800,516
9400,336
19175,428
9475,308
37700,502
21700,451
36650,513
8100,253
21425,403
28800,472
27100,518
38725,516
28175,500
36750,516
28725,495
16675,419
36725,525
23100,463
11350,384
37675,518
25225,447
34725,520
24725,387
34700,518
12650,279
23400,350
37675,504
37800,506
15750,412
38650,520
19075,488
23000,472
25625,536
34725,527
36750,509
16325,414
24625,465
8125,331
21775,451
11200,382
34675,532
19375,444
23950,479
30700,532
10725,398
36750,336
33825,509
35700,502
21550,437
34750,548
40675,516
18625,419
36750,527
37750,495
12075,327
28425,539
37650,509
9650,331
20900,442
29625,541
9025,343
36700,511
34750,527
24675,516
22675,449
32725,518
27075,513
23800,488
37700,518
31725,497
18075,444
25750,511
9650,331
22400,458
30125,534
10400,348
37750,527
23725,490
19550,428
19575,458
38725,516
35725,504
17225,428
10500,341
37675,513
36750,509
32525,532
37725,516
13250,405
30650,506
26975,474
32700,534
19850,428
34975,543
35700,481
17750,394
33675,532
12875,414
35725,506
10350,373
35700,509
33125,525
40725,539
37725,536
37525,518
21975,481
38675,543
37700,525
25650,534
8875,329
11675,401
20500,467
29200,490
27725,502
26450,500
35600,518
22850,500
36550,520
20500,486
27150,488
29925,500
24525,479
20575,456
37600,536
40525,490
18900,437
30625,359
35575,428
15650,401
28750,506
36550,506
33550,529
17575,403
38575,518
40500,520
28525,523
31400,527
35500,506
23950,470
18200,428
24025,520
35575,513
34950,467
12800,414
23500,451
37550,516
35575,518
17300,456
37500,509
35475,525
24075,488
39600,543
38550,504
28475,523
34550,479
40525,506
22550,463
37525,497
16675,433
15475,421
8475,320
36500,518
28475,472
26950,486
15875,405
35625,495
37425,513
36550,520
29475,456
29875,539
18600,391
23475,516
27975,502
40475,516
23100,453
24175,470
37500,520
30550,486
32550,520
9125,318
33525,532
16600,318
25400,527
37525,518
16600,336
35500,520
34500,527
19150,426
40500,543
35550,511
8275,322
25575,440
19175,426
19200,472
37575,511
18725,451
21300,458
24150,456
37500,523
33550,516
27525,311
17600,308
19000,440
25050,483
35525,509
38825,520
30450,534
39450,516
30675,529
34425,527
26600,502
19575,401
32375,546
34475,525
34425,518
35550,504
33875,525
17750,428
34450,520
34575,523
20900,269
35225,534
39475,525
28400,532
37400,516
24200,472
22050,435
33450,534
40500,525
34400,516
30425,534
22425,433
36400,493
28325,479
40375,483
38475,523
33425,539
17550,398
33425,520
32725,527
16525,318
24375,502
25125,502
34100,548
26125,497
30200,525
18000,483
34300,525
40325,525
32475,520
35375,520
24350,417
29250,495
33625,527
21150,382
38475,525
30350,513
20575,435
36525,513
40425,500
10050,343
35450,520
17950,444
33825,541
19250,405
28325,472
9325,325
27425,426
20675,435
13725,387
32325,534
34300,534
29700,511
38425,516
20525,465
8975,306
33200,529
33350,523
37375,525
23200,456
22825,472
23225,465
37275,504
33325,532
32350,539
28400,523
32750,506
17400,389
27975,486
41425,523
28225,525
33350,534
8075,322
26725,430
21250,435
29325,518
37425,518
39400,509
40500,525
25800,490
32950,490
20550,458
26750,506
19125,412
23825,458
39450,470
23275,453
15200,407
31150,523
10625,336
9525,315
34125,536
24025,511
23075,447
24350,472
30825,539
8900,315
35425,511
24650,465
29225,444
23225,345
21275,343
33300,509
24250,527
25325,421
40400,470
20400,518
40400,403
40400,511
15175,396
27275,509
25250,504
33375,534
22800,479
28250,470
27225,495
29150,532
35375,523
25900,486
30650,534
10250,361
22225,419
36450,520
31925,539
22275,350
38450,500
40475,525
23000,449
37500,509
28550,511
33350,523
31200,536
27225,357
31250,527
40150,442
35400,536
19125,451
22300,403
34375,536
17525,315
28225,506
24450,458
23925,474
18250,449
9900,320
28325,534
38400,513
38475,529
36400,523
12050,343
35425,516
23200,490
33050,536
19125,403
12025,371
12825,373
36450,500
41375,516
23300,472
38425,495
39400,518
34925,430
8575,313
35450,486
36575,536
32350,520
36500,520
20225,306
41375,511
37525,511
23300,440
15900,389
36525,529
35450,509
34100,525
35350,520
22875,453
39475,470
8275,313
26600,511
37475,516
20675,470
35300,497
23475,516
39375,513
35450,467
27275,513
8450,318
20700,437
33100,534
27275,518
22775,465
21200,453
38825,543
25400,424
23650,458
38475,525
36350,529
11225,373
40550,534
18650,447
19175,472
21800,444
35350,504
38450,523
25900,483
32400,532
23250,453
35375,513
38475,520
24275,456
15550,410
35450,490
24675,536
11250,343
26075,541
22725,518
35225,516
36525,513
30475,539
18750,449
10925,389
17300,453
24825,511
23275,458
8550,308
38475,525
12700,366
35725,523
37450,495
25675,472
25600,506
17250,477
22250,483
25100,486
27725,500
38425,520
36475,525
35500,502
27275,525
20350,447
39525,516
38450,525
38425,520
9125,329
19625,451
33425,513
24450,500
22275,440
36475,513
38475,525
12750,357
19125,479
35450,532
31425,543
19800,447
10225,322
35450,529
33450,527
34375,518
35475,513
37300,500
10250,336
35400,527
31425,513
37400,520
38575,543
35425,504
37500,523
24925,488
35500,509
32550,523
20950,444
21350,430
33700,506
29650,523
28425,506
34425,527
35375,527
31650,500
26725,509
35425,511
25150,414
10275,334
37325,529
32175,444
37475,511
40475,518
9725,318
34475,525
34325,453
37475,520
23000,477
21725,426
26875,488
23925,509
30900,532
33900,523
37475,511
32475,511
37975,523
35425,520
19300,428
16600,373
16900,421
19450,502
34550,513
39400,467
17025,419
32425,539
28925,534
23325,504
24275,488
39500,516
17825,355
35425,523
36525,456
8525,329
36525,506
36500,516
26225,456
17675,437
19475,419
29475,440
32500,497
28375,479
33500,539
34500,525
21250,424
26050,474
38050,504
29400,523
28500,534
27500,518
34525,529
22450,352
35475,513
34550,527
29525,295
24550,463
22175,477
39425,520
36600,525
35450,525
17925,477
24550,426
28450,472
19775,465
33550,541
21400,472
40525,502
34600,529
41400,410
24875,417
20975,419
38550,546
8650,336
29675,506
23175,481
28275,516
28575,532
22100,456
34550,527
21450,458
27750,529
40575,525
30300,520
37575,520
32600,490
34575,529
23550,479
18100,419
28500,472
17550,302
36800,523
41400,523
25550,525
16525,463
23675,440
20550,465
31475,516
36525,518
10550,355
32550,516
36500,548
25875,500
33525,520
25800,509
29400,506
16550,327
39900,384
10975,373
17600,308
19425,320
37500,518
26050,500
24550,442
40650,513
36475,502
28450,506
27950,488
37575,513
30050,541
28400,509
36575,488
11900,375
28525,504
36425,527
39525,516
25475,467
40675,426
25500,490
32500,520
30600,504
20425,359
29775,539
16950,437
32725,527
31475,502
16350,451
24350,325
26800,428
35650,451
27575,488
22675,474
27625,479
34925,525
35600,525
33575,536
24500,518
38625,536
20800,465
34525,523
26825,495
37650,518
22100,442
24525,541
35575,520
33575,477
33475,513
31450,440
35425,497
38600,518
37625,516
31975,539
20150,463
25150,525
12575,361
38575,518
21475,343
21950,440
40575,513
14175,262
37425,504
8250,329
20350,479
30900,529
28500,472
24200,472
15150,477
37525,523
19800,449
33575,534
25525,451
9400,306
33525,525
28600,534
26400,477
28750,477
36575,486
35600,458
34625,518
39400,520
37550,546
25200,486
12375,394
18725,437
30525,458
8475,320
31475,511
36625,513
37650,511
12850,435
24150,483
34575,488
31600,504
28700,506
27575,516
22625,449
38650,520
36425,481
26600,322
35675,481
20200,428
31725,500
34625,525
37625,518
23400,463
10475,331
8100,322
16325,426
25725,483
36150,527
28550,548
30650,534
31350,532
31025,536
36650,516
35575,513
27350,523
35625,523
18950,467
23500,463
25175,463
28700,502
21750,430
24550,472
35100,532
36700,525
37600,525
28475,490
26575,529
36625,534
33600,534
19250,463
31675,523
13700,398
24575,481
40650,518
28700,506
11900,352
34775,504
32750,529
18250,437
20375,426
11950,361
34600,525
13625,417
38625,516
25775,419
32700,520
36725,513
35700,504
18500,430
8075,327
27325,483
26125,513
38775,518
16375,414
19175,421
27250,477
22625,479
10975,343
26775,490
19650,414
35725,525
35750,523
28975,527
24650,513
36725,516
37375,511
33650,532
24350,495
37775,516
22975,479
27825,497
23175,361
37975,518
17225,419
8075,331
35275,483
40650,506
21300,440
14475,387
37675,500
40750,509
37775,511
18350,447
14175,428
26900,391
38775,511
37725,500
20300,449
35825,504
26075,552
37825,525
40775,518
23625,467
23150,474
27750,302
32450,532
8100,322
24000,458
38800,518
37325,513
35825,523
30900,495
33875,536
16475,440
27425,518
33650,520
39525,520
38775,511
15025,430
39800,504
36125,502
40750,495
25500,451
35800,483
40800,509
17850,428
17925,378
16000,433
33775,525
25700,488
14175,424
34450,536
37825,511
8075,327
20875,458
36875,516
21975,417
25050,447
31850,488
16350,424
21375,520
22250,451
27675,437
30575,447
33825,529
27300,486
24725,490
24750,477
19750,463
21800,447
21450,440
39800,518
33925,490
37825,516
19725,458
36900,548
27450,433
33825,529
15625,403
23650,486
14075,453
21525,497
26375,529
29050,352
17575,417
28775,458
26225,467
34875,532
35825,520
19600,281
34725,506
40800,518
36900,527
14050,419
35850,529
9750,327
23050,458
27725,500
30600,472
28850,520
20700,465
36925,504
23950,281
21325,394
17650,315
35825,516
21625,465
27450,513
23375,456
21500,430
22675,311
35825,536
20525,467
38850,389
8575,327
28275,500
17975,343
21900,506
27725,520
22175,474
33850,523
24600,458
37900,513
19575,456
23425,486
24450,442
38000,417
18325,470
39825,509
40775,509
31825,490
33825,509
34925,518
38875,548
25850,465
23500,497
35875,525
32750,451
33825,539
33700,472
33500,504
10925,355
19550,451
29175,518
32400,504
21525,451
27000,495
20775,463
18950,449
8625,329
35500,550
8075,311
21650,472
9625,327
35825,527
37875,525
35850,513
40825,470
20475,440
21125,497
26900,509
16750,483
39800,511
9150,336
17700,306
35775,529
17700,308
13375,426
38850,511
13825,419
25375,451
27375,495
8300,322
35800,500
17575,442
16225,410
12100,417
27650,541
31975,465
37875,520
22150,472
17700,474
23625,456
36825,552
34875,525
18825,442
34825,534
38850,504
21475,350
36875,520
28875,525
36900,523
21650,311
14175,391
17275,447
22375,525
30100,516
28825,520
21700,500
31850,550
38875,504
12050,348
21000,440
32750,541
35875,516
26325,490
17175,403
9225,318
27650,509
36350,493
36850,495
26675,359
23875,477
37900,527
20825,488
38925,536
23650,483
32000,504
39825,511
34875,527
26925,456
37850,513
11775,343
19675,479
24750,322
21050,440
23500,479
19450,444
29000,532
27825,334
9200,315
29800,516
9500,334
36850,520
29775,497
27725,465
36875,520
30850,536
37900,520
24500,506
29350,500
35800,525
36875,511
26425,490
35825,523
31425,529
33875,525
25850,470
16775,308
17675,437
25500,500
25700,506
8925,329
25725,502
35875,486
17950,299
34825,527
21725,440
31250,539
22425,509
23725,458
8975,325
11225,380
27725,472
20625,447
27225,495
9050,338
36925,509
28300,488
14600,481
21150,451
34925,532
10450,359
38825,513
23125,456
8100,322
34875,520
38850,516
19925,440
19375,502
36275,536
33200,523
40825,520
39775,516
17250,472
27125,479
37825,513
19275,426
14075,421
38900,506
37900,513
34900,516
22550,509
34850,523
32075,532
25275,458
32250,504
27850,523
21250,426
39925,527
35825,513
35825,532
35875,488
33825,529
29950,525
36525,513
37725,529
37875,529
39800,534
35800,509
30200,477
28075,550
28125,500
37825,497
36725,513
38825,546
36800,518
8400,315
38800,518
14650,391
22400,500
38775,500
37850,525
35775,539
34775,527
28500,449
31875,486
11125,389
33975,502
35775,502
40750,490
15450,435
30475,513
35850,525
32875,532
19425,401
31800,525
34875,493
17600,364
10875,403
8900,320
28750,518
28850,442
39800,513
34875,502
17825,433
25225,419
38800,472
37850,474
15800,407
38800,513
11925,357
36775,359
20150,465
36825,513
33675,520
25725,520
23725,509
9575,311
22650,311
18700,378
25025,497
33825,536
23275,500
27150,497
16575,417
22425,463
40050,534
23725,410
34875,527
39675,525
14725,396
22975,506
37825,506
34750,414
13950,394
25600,527
36825,523
35825,483
21975,470
33600,449
39850,511
37850,520
23725,474
19050,447
31075,532
8175,313
35850,520
12350,382
33825,490
21600,479
36950,513
29875,497
37800,529
30850,502
33875,486
21300,472
12475,414
26025,486
27400,539
23500,474
32875,527
36100,481
30225,479
26575,532
35325,502
19325,398
10525,375
38850,552
15450,281
36800,546
19175,447
26350,488
19900,430
20675,456
29575,523
23250,506
35825,520
38775,518
24200,490
36800,513
